"Title","URL"
"Jesus Christ Superstar (1973)","https://letterboxd.com/film/jesus-christ-superstar/"
"The Old Guard 2 (2025)","https://letterboxd.com/film/the-old-guard-2/"
"The Mummy (1932)","https://letterboxd.com/film/the-mummy/"
"Arcadian (2024)","https://letterboxd.com/film/arcadian/"
"Sorry We Missed You (2019)","https://letterboxd.com/film/sorry-we-missed-you/"
"The Heartbreak Kid (1972)","https://letterboxd.com/film/the-heartbreak-kid-1972/"
"Like Crazy (2011)","https://letterboxd.com/film/like-crazy/"
"Exodus: Gods and Kings (2014)","https://letterboxd.com/film/exodus-gods-and-kings/"
"Smiling Friends (2020)","https://letterboxd.com/film/smiling-friends/"
"Oasis (2002)","https://letterboxd.com/film/oasis/"
"Kung Fury (2015)","https://letterboxd.com/film/kung-fury/"
"Flash Gordon (1980)","https://letterboxd.com/film/flash-gordon-1980/"
"Bug (2006)","https://letterboxd.com/film/bug-2006/"
"Beneath the Planet of the Apes (1970)","https://letterboxd.com/film/beneath-the-planet-of-the-apes/"
"Mauvais Sang (1986)","https://letterboxd.com/film/mauvais-sang/"
"After the Hunt (2025)","https://letterboxd.com/film/after-the-hunt-2025/"
"Sherlock: The Abominable Bride (2016)","https://letterboxd.com/film/sherlock-the-abominable-bride/"
"The Night Comes for Us (2018)","https://letterboxd.com/film/the-night-comes-for-us/"
"Get Shorty (1995)","https://letterboxd.com/film/get-shorty/"
"Her Smell (2018)","https://letterboxd.com/film/her-smell/"
"Marty Supreme (2025)","https://letterboxd.com/film/marty-supreme/"
"Weekend (1967)","https://letterboxd.com/film/weekend-1967/"
"Chitty Chitty Bang Bang (1968)","https://letterboxd.com/film/chitty-chitty-bang-bang/"
"The Magnificent Ambersons (1942)","https://letterboxd.com/film/the-magnificent-ambersons/"
"Sharper (2023)","https://letterboxd.com/film/sharper/"
"Magic Mike's Last Dance (2023)","https://letterboxd.com/film/magic-mikes-last-dance/"
"Maharaja (2024)","https://letterboxd.com/film/maharaja-2024/"
"The Menendez Brothers (2024)","https://letterboxd.com/film/the-menendez-brothers/"
"Eli (2019)","https://letterboxd.com/film/eli-2019/"
"The Blob (1958)","https://letterboxd.com/film/the-blob/"
"Banana Fish (2018)","https://letterboxd.com/film/banana-fish/"
"In Fabric (2018)","https://letterboxd.com/film/in-fabric/"
"HOMECOMING: A film by Beyoncé (2019)","https://letterboxd.com/film/homecoming-a-film-by-beyonce/"
"An American Pickle (2020)","https://letterboxd.com/film/an-american-pickle/"
"Ne Zha (2019)","https://letterboxd.com/film/ne-zha/"
"The Expendables 3 (2014)","https://letterboxd.com/film/the-expendables-3/"
"Two Days, One Night (2014)","https://letterboxd.com/film/two-days-one-night/"
"The Day the Earth Stood Still (1951)","https://letterboxd.com/film/the-day-the-earth-stood-still/"
"Elite Squad: The Enemy Within (2010)","https://letterboxd.com/film/elite-squad-the-enemy-within/"
"The Howling (1981)","https://letterboxd.com/film/the-howling/"
"¡Three Amigos! (1986)","https://letterboxd.com/film/three-amigos/"
"Bewitched (2005)","https://letterboxd.com/film/bewitched-2005/"
"The Royal Hotel (2023)","https://letterboxd.com/film/the-royal-hotel/"
"Right Now, Wrong Then (2015)","https://letterboxd.com/film/right-now-wrong-then/"
"Baraka (1992)","https://letterboxd.com/film/baraka/"
"Chloe (2009)","https://letterboxd.com/film/chloe/"
"Rosaline (2022)","https://letterboxd.com/film/rosaline/"
"The Darkest Minds (2018)","https://letterboxd.com/film/the-darkest-minds/"
"Coming 2 America (2021)","https://letterboxd.com/film/coming-2-america/"
"Everything, Everything (2017)","https://letterboxd.com/film/everything-everything/"
"Cecil B. Demented (2000)","https://letterboxd.com/film/cecil-b-demented/"
"Kate (2021)","https://letterboxd.com/film/kate/"
"Phineas and Ferb The Movie: Across the 2nd Dimension (2011)","https://letterboxd.com/film/phineas-and-ferb-the-movie-across-the-2nd/"
"Rough Night (2017)","https://letterboxd.com/film/rough-night/"
"Ravenous (1999)","https://letterboxd.com/film/ravenous/"
"The Midnight Sky (2020)","https://letterboxd.com/film/the-midnight-sky/"
"Teen Wolf (1985)","https://letterboxd.com/film/teen-wolf/"
"Ghostwatch (1992)","https://letterboxd.com/film/ghostwatch/"
"Jackpot! (2024)","https://letterboxd.com/film/jackpot-2024/"
"Ripley (2024)","https://letterboxd.com/film/ripley/"
"Phoenix (2014)","https://letterboxd.com/film/phoenix-2014/"
"The Imaginarium of Doctor Parnassus (2009)","https://letterboxd.com/film/the-imaginarium-of-doctor-parnassus/"
"The History of Sound (2025)","https://letterboxd.com/film/the-history-of-sound/"
"Kinda Pregnant (2025)","https://letterboxd.com/film/kinda-pregnant/"
"Texas Chainsaw 3D (2013)","https://letterboxd.com/film/texas-chainsaw-3d/"
"Hostel: Part II (2007)","https://letterboxd.com/film/hostel-part-ii/"
"Rachel Getting Married (2008)","https://letterboxd.com/film/rachel-getting-married/"
"Valhalla Rising (2009)","https://letterboxd.com/film/valhalla-rising/"
"Hollow Man (2000)","https://letterboxd.com/film/hollow-man/"
"Apur Sansar (1959)","https://letterboxd.com/film/apur-sansar/"
"Safety Last! (1923)","https://letterboxd.com/film/safety-last/"
"Business Proposal (2022)","https://letterboxd.com/film/business-proposal/"
"The Silence (2019)","https://letterboxd.com/film/the-silence-2019/"
"Son of the White Mare (1981)","https://letterboxd.com/film/son-of-the-white-mare/"
"Mayhem (2017)","https://letterboxd.com/film/mayhem-2017/"
"The Art of Racing in the Rain (2019)","https://letterboxd.com/film/the-art-of-racing-in-the-rain/"
"Alps (2011)","https://letterboxd.com/film/alps/"
"Outlaw King (2018)","https://letterboxd.com/film/outlaw-king/"
"Soulmate (2023)","https://letterboxd.com/film/soulmate-2023/"
"Crank: High Voltage (2009)","https://letterboxd.com/film/crank-high-voltage/"
"The Greatest Hits (2024)","https://letterboxd.com/film/the-greatest-hits/"
"Southland Tales (2006)","https://letterboxd.com/film/southland-tales/"
"They Shall Not Grow Old (2018)","https://letterboxd.com/film/they-shall-not-grow-old/"
"Dark Water (2002)","https://letterboxd.com/film/dark-water/"
"Cujo (1983)","https://letterboxd.com/film/cujo/"
"Mass (2021)","https://letterboxd.com/film/mass-2021/"
"On Swift Horses (2024)","https://letterboxd.com/film/on-swift-horses/"
"The Flintstones (1994)","https://letterboxd.com/film/the-flintstones/"
"Mary and The Witch's Flower (2017)","https://letterboxd.com/film/mary-and-the-witchs-flower/"
"Rambo: Last Blood (2019)","https://letterboxd.com/film/rambo-last-blood/"
"Fun with Dick and Jane (2005)","https://letterboxd.com/film/fun-with-dick-and-jane-1996/"
"The Rider (2017)","https://letterboxd.com/film/the-rider/"
"The Men Who Stare at Goats (2009)","https://letterboxd.com/film/the-men-who-stare-at-goats/"
"The Last Days of Disco (1998)","https://letterboxd.com/film/the-last-days-of-disco/"
"Suspicion (1941)","https://letterboxd.com/film/suspicion/"
"The Last Detail (1973)","https://letterboxd.com/film/the-last-detail/"
"I Am Love (2009)","https://letterboxd.com/film/i-am-love/"
"Twitches (2005)","https://letterboxd.com/film/twitches/"
"Lady in the Water (2006)","https://letterboxd.com/film/lady-in-the-water/"
"My Neighbors the Yamadas (1999)","https://letterboxd.com/film/my-neighbors-the-yamadas/"
"Emily (2022)","https://letterboxd.com/film/emily-2022/"
"The Dressmaker (2015)","https://letterboxd.com/film/the-dressmaker-2015/"
"Reign of Fire (2002)","https://letterboxd.com/film/reign-of-fire/"
"Julien Donkey-Boy (1999)","https://letterboxd.com/film/julien-donkey-boy/"
"Far from the Madding Crowd (2015)","https://letterboxd.com/film/far-from-the-madding-crowd-2015/"
"Better Off Dead... (1985)","https://letterboxd.com/film/better-off-dead/"
"That Christmas (2024)","https://letterboxd.com/film/that-christmas/"
"Corsage (2022)","https://letterboxd.com/film/corsage/"
"Diary of a Country Priest (1951)","https://letterboxd.com/film/diary-of-a-country-priest/"
"Ron's Gone Wrong (2021)","https://letterboxd.com/film/rons-gone-wrong/"
"Meek's Cutoff (2010)","https://letterboxd.com/film/meeks-cutoff/"
"Citizenfour (2014)","https://letterboxd.com/film/citizenfour/"
"The Bubble (2022)","https://letterboxd.com/film/the-bubble-2022/"
"Olivia Rodrigo: GUTS World Tour (2024)","https://letterboxd.com/film/olivia-rodrigo-guts-world-tour/"
"You Can Live Forever (2022)","https://letterboxd.com/film/you-can-live-forever/"
"Noelle (2019)","https://letterboxd.com/film/noelle-2019/"
"The Longest Ride (2015)","https://letterboxd.com/film/the-longest-ride/"
"Tolkien (2019)","https://letterboxd.com/film/tolkien-2019/"
"Another Earth (2011)","https://letterboxd.com/film/another-earth/"
"Knife+Heart (2018)","https://letterboxd.com/film/knife-heart/"
"if.... (1968)","https://letterboxd.com/film/if/"
"Super Troopers (2001)","https://letterboxd.com/film/super-troopers/"
"Life as a House (2001)","https://letterboxd.com/film/life-as-a-house/"
"To Have and Have Not (1944)","https://letterboxd.com/film/to-have-and-have-not/"
"Little Forest (2018)","https://letterboxd.com/film/little-forest/"
"Renaissance: A Film by Beyoncé (2023)","https://letterboxd.com/film/renaissance-a-film-by-beyonce/"
"Batman: The Long Halloween, Part One (2021)","https://letterboxd.com/film/batman-the-long-halloween-part-one/"
"Aloners (2021)","https://letterboxd.com/film/aloners/"
"Unicorn Store (2017)","https://letterboxd.com/film/unicorn-store/"
"Clerks II (2006)","https://letterboxd.com/film/clerks-ii/"
"Cyrano (2021)","https://letterboxd.com/film/cyrano-2021/"
"John Mulaney: Kid Gorgeous at Radio City (2018)","https://letterboxd.com/film/john-mulaney-kid-gorgeous-at-radio-city/"
"Barbie: A Fairy Secret (2011)","https://letterboxd.com/film/barbie-a-fairy-secret/"
"Keanu (2016)","https://letterboxd.com/film/keanu/"
"Mean Girls 2 (2011)","https://letterboxd.com/film/mean-girls-2/"
"Trumbo (2015)","https://letterboxd.com/film/trumbo/"
"The Party (2017)","https://letterboxd.com/film/the-party-2017/"
"The Return (2003)","https://letterboxd.com/film/the-return/"
"Miraculous: Ladybug & Cat Noir, The Movie (2023)","https://letterboxd.com/film/miraculous-ladybug-cat-noir-the-movie/"
"The Second Act (2024)","https://letterboxd.com/film/the-second-act/"
"Honey (2003)","https://letterboxd.com/film/honey/"
"Investigation of a Citizen Above Suspicion (1970)","https://letterboxd.com/film/investigation-of-a-citizen-above-suspicion/"
"Fatherhood (2021)","https://letterboxd.com/film/fatherhood-2021/"
"Oxygen (2021)","https://letterboxd.com/film/oxygen-2021/"
"Red River (1948)","https://letterboxd.com/film/red-river/"
"Journey to Italy (1954)","https://letterboxd.com/film/journey-to-italy/"
"Nightbreed (1990)","https://letterboxd.com/film/nightbreed/"
"The Toxic Avenger Unrated (2023)","https://letterboxd.com/film/the-toxic-avenger-unrated/"
"Cool World (1992)","https://letterboxd.com/film/cool-world/"
"Spun (2002)","https://letterboxd.com/film/spun/"
"Pandorum (2009)","https://letterboxd.com/film/pandorum/"
"A City of Sadness (1989)","https://letterboxd.com/film/a-city-of-sadness/"
"Flatliners (1990)","https://letterboxd.com/film/flatliners/"
"The Wiz (1978)","https://letterboxd.com/film/the-wiz/"
"The Snowman (2017)","https://letterboxd.com/film/the-snowman-2017/"
"Before I Wake (2016)","https://letterboxd.com/film/before-i-wake/"
"The Keep (1983)","https://letterboxd.com/film/the-keep/"
"Love, Death & Robots: The Witness (2019)","https://letterboxd.com/film/love-death-robots-the-witness/"
"Comrades, Almost a Love Story (1996)","https://letterboxd.com/film/comrades-almost-a-love-story/"
"Desperately Seeking Susan (1985)","https://letterboxd.com/film/desperately-seeking-susan/"
"Your Lie in April (2014)","https://letterboxd.com/film/your-lie-in-april-2014/"
"The People's Joker (2022)","https://letterboxd.com/film/the-peoples-joker/"
"The Five Devils (2022)","https://letterboxd.com/film/the-five-devils/"
"How Green Was My Valley (1941)","https://letterboxd.com/film/how-green-was-my-valley/"
"From Hell (2001)","https://letterboxd.com/film/from-hell/"
"Cold Mountain (2003)","https://letterboxd.com/film/cold-mountain/"
"Soundtrack to a Coup d'Etat (2024)","https://letterboxd.com/film/soundtrack-to-a-coup-detat/"
"From Here to Eternity (1953)","https://letterboxd.com/film/from-here-to-eternity/"
"Silent Night (2021)","https://letterboxd.com/film/silent-night-2021/"
"Osmosis Jones (2001)","https://letterboxd.com/film/osmosis-jones/"
"Manic (2001)","https://letterboxd.com/film/manic/"
"Rumor Has It... (2005)","https://letterboxd.com/film/rumor-has-it/"
"Cemetery Man (1994)","https://letterboxd.com/film/cemetery-man/"
"Vitória (2025)","https://letterboxd.com/film/vitoria-2025/"
"Shot Caller (2017)","https://letterboxd.com/film/shot-caller/"
"Rustin (2023)","https://letterboxd.com/film/rustin-2023/"
"The Ruins (2008)","https://letterboxd.com/film/the-ruins/"
"The Great Silence (1968)","https://letterboxd.com/film/the-great-silence/"
"Bingo: The King of the Mornings (2017)","https://letterboxd.com/film/bingo-the-king-of-the-mornings/"
"Piggy (2022)","https://letterboxd.com/film/piggy-2022/"
"Notes on a Scandal (2006)","https://letterboxd.com/film/notes-on-a-scandal/"
"Exotica (1994)","https://letterboxd.com/film/exotica/"
"High-Rise (2015)","https://letterboxd.com/film/high-rise-2015/"
"The Man from Nowhere (2010)","https://letterboxd.com/film/the-man-from-nowhere/"
"Slums of Beverly Hills (1998)","https://letterboxd.com/film/slums-of-beverly-hills/"
"The Taking of Pelham 1 2 3 (2009)","https://letterboxd.com/film/the-taking-of-pelham-1-2-3/"
"The Legend of Ochi (2025)","https://letterboxd.com/film/the-legend-of-ochi/"
"Case 39 (2009)","https://letterboxd.com/film/case-39/"
"Weekend at Bernie's (1989)","https://letterboxd.com/film/weekend-at-bernies/"
"A Fantastic Woman (2017)","https://letterboxd.com/film/a-fantastic-woman/"
"An Extremely Goofy Movie (2000)","https://letterboxd.com/film/an-extremely-goofy-movie/"
"Lucky (2017)","https://letterboxd.com/film/lucky-2017/"
"Jim & Andy: The Great Beyond (2017)","https://letterboxd.com/film/jim-andy-the-great-beyond/"
"Lust, Caution (2007)","https://letterboxd.com/film/lust-caution/"
"Beautiful Disaster (2023)","https://letterboxd.com/film/beautiful-disaster/"
"New York, New York (1977)","https://letterboxd.com/film/new-york-new-york/"
"The Switch (2010)","https://letterboxd.com/film/the-switch/"
"Reflections of a Blender (2010)","https://letterboxd.com/film/reflections-of-a-blender/"
"Avatar: Fire and Ash (2025)","https://letterboxd.com/film/avatar-fire-and-ash/"
"Pontypool (2008)","https://letterboxd.com/film/pontypool/"
"Boston Strangler (2023)","https://letterboxd.com/film/boston-strangler/"
"The Seventh Continent (1989)","https://letterboxd.com/film/the-seventh-continent/"
"Head-On (2004)","https://letterboxd.com/film/head-on-2004/"
"Need for Speed (2014)","https://letterboxd.com/film/need-for-speed/"
"Exit Through the Gift Shop (2010)","https://letterboxd.com/film/exit-through-the-gift-shop/"
"The Gangster, the Cop, the Devil (2019)","https://letterboxd.com/film/the-gangster-the-cop-the-devil/"
"Guava Island (2019)","https://letterboxd.com/film/guava-island/"
"The African Queen (1951)","https://letterboxd.com/film/the-african-queen/"
"Johnny Mnemonic (1995)","https://letterboxd.com/film/johnny-mnemonic/"
"The Mother and the Whore (1973)","https://letterboxd.com/film/the-mother-and-the-whore/"
"Little Man (2006)","https://letterboxd.com/film/little-man/"
"City of Angels (1998)","https://letterboxd.com/film/city-of-angels/"
"War and Peace (1967)","https://letterboxd.com/film/war-and-peace-1967/"
"Embrace of the Serpent (2015)","https://letterboxd.com/film/embrace-of-the-serpent/"
"Let It Snow (2019)","https://letterboxd.com/film/let-it-snow-2019/"
"The Way We Were (1973)","https://letterboxd.com/film/the-way-we-were/"
"Dog Soldiers (2002)","https://letterboxd.com/film/dog-soldiers/"
"Young Adult (2011)","https://letterboxd.com/film/young-adult/"
"30 Minutes or Less (2011)","https://letterboxd.com/film/30-minutes-or-less/"
"Jimmy Neutron: Boy Genius (2001)","https://letterboxd.com/film/jimmy-neutron-boy-genius/"
"The Son (2022)","https://letterboxd.com/film/the-son-2022/"
"Bull Durham (1988)","https://letterboxd.com/film/bull-durham/"
"A Nos Amours (1983)","https://letterboxd.com/film/a-nos-amours/"
"Colette (2018)","https://letterboxd.com/film/colette-2018/"
"The Happiness of the Katakuris (2001)","https://letterboxd.com/film/the-happiness-of-the-katakuris/"
"Two Lovers (2008)","https://letterboxd.com/film/two-lovers/"
"House of Flying Daggers (2004)","https://letterboxd.com/film/house-of-flying-daggers/"
"Sidelined: The QB and Me (2024)","https://letterboxd.com/film/sidelined-the-qb-and-me/"
"A Moment of Innocence (1996)","https://letterboxd.com/film/a-moment-of-innocence/"
"Romeo and Juliet (1968)","https://letterboxd.com/film/romeo-and-juliet-1968/"
"Huesera: The Bone Woman (2022)","https://letterboxd.com/film/huesera-the-bone-woman/"
"A Good Day to Die Hard (2013)","https://letterboxd.com/film/a-good-day-to-die-hard/"
"Point Blank (1967)","https://letterboxd.com/film/point-blank/"
"A Thousand and One (2023)","https://letterboxd.com/film/a-thousand-and-one/"
"The Station Agent (2003)","https://letterboxd.com/film/the-station-agent/"
"Claire's Knee (1970)","https://letterboxd.com/film/claires-knee/"
"The Tale (2018)","https://letterboxd.com/film/the-tale/"
"Vampires (1998)","https://letterboxd.com/film/vampires/"
"The Lovebirds (2020)","https://letterboxd.com/film/the-lovebirds/"
"Jeepers Creepers 2 (2003)","https://letterboxd.com/film/jeepers-creepers-2/"
"The Ten Commandments (1956)","https://letterboxd.com/film/the-ten-commandments-1956/"
"Cats & Dogs (2001)","https://letterboxd.com/film/cats-dogs/"
"It's a Mad, Mad, Mad, Mad World (1963)","https://letterboxd.com/film/its-a-mad-mad-mad-mad-world/"
"Compartment No. 6 (2021)","https://letterboxd.com/film/compartment-no-6/"
"The Personal History of David Copperfield (2019)","https://letterboxd.com/film/the-personal-history-of-david-copperfield/"
"The Duke of Burgundy (2014)","https://letterboxd.com/film/the-duke-of-burgundy/"
"Lifeforce (1985)","https://letterboxd.com/film/lifeforce/"
"Oldboy (2013)","https://letterboxd.com/film/oldboy-2013/"
"In the Cut (2003)","https://letterboxd.com/film/in-the-cut/"
"Heavy Metal (1981)","https://letterboxd.com/film/heavy-metal/"
"Light Sleeper (1992)","https://letterboxd.com/film/light-sleeper/"
"The Upside (2017)","https://letterboxd.com/film/the-upside/"
"The Foreigner (2017)","https://letterboxd.com/film/the-foreigner-2017/"
"Detour (1945)","https://letterboxd.com/film/detour/"
"Old Joy (2006)","https://letterboxd.com/film/old-joy/"
"Stolen Kisses (1968)","https://letterboxd.com/film/stolen-kisses/"
"Please Don't Destroy: The Treasure of Foggy Mountain (2023)","https://letterboxd.com/film/please-dont-destroy-the-treasure-of-foggy-mountain/"
"New York Minute (2004)","https://letterboxd.com/film/new-york-minute/"
"Terrorizers (1986)","https://letterboxd.com/film/terrorizers/"
"Aparajito (1956)","https://letterboxd.com/film/aparajito/"
"A Little Something Extra (2024)","https://letterboxd.com/film/a-little-something-extra/"
"Ultraman: Rising (2024)","https://letterboxd.com/film/ultraman-rising/"
"In the Line of Fire (1993)","https://letterboxd.com/film/in-the-line-of-fire/"
"They/Them (2022)","https://letterboxd.com/film/they-them-2022-1/"
"Living in Oblivion (1995)","https://letterboxd.com/film/living-in-oblivion/"
"Spy Game (2001)","https://letterboxd.com/film/spy-game/"
"Evolution (2001)","https://letterboxd.com/film/evolution/"
"The Italian Job (1969)","https://letterboxd.com/film/the-italian-job/"
"V/H/S/Beyond (2024)","https://letterboxd.com/film/v-h-s-beyond/"
"About Schmidt (2002)","https://letterboxd.com/film/about-schmidt/"
"Jackass 4.5 (2022)","https://letterboxd.com/film/jackass-45/"
"The Greatest Night in Pop (2024)","https://letterboxd.com/film/the-greatest-night-in-pop/"
"Microhabitat (2017)","https://letterboxd.com/film/microhabitat/"
"Enough Said (2013)","https://letterboxd.com/film/enough-said/"
"PG: Psycho Goreman (2020)","https://letterboxd.com/film/pg-psycho-goreman/"
"Branded to Kill (1967)","https://letterboxd.com/film/branded-to-kill/"
"Midway (2019)","https://letterboxd.com/film/midway-2019/"
"Excision (2012)","https://letterboxd.com/film/excision/"
"The Fire Within (1963)","https://letterboxd.com/film/the-fire-within/"
"Curious George (2006)","https://letterboxd.com/film/curious-george/"
"When We First Met (2018)","https://letterboxd.com/film/when-we-first-met/"
"The Eyes of My Mother (2016)","https://letterboxd.com/film/the-eyes-of-my-mother/"
"The Benchwarmers (2006)","https://letterboxd.com/film/the-benchwarmers/"
"Miracle (2004)","https://letterboxd.com/film/miracle/"
"Shame (1968)","https://letterboxd.com/film/shame/"
"The Boy Who Harnessed the Wind (2019)","https://letterboxd.com/film/the-boy-who-harnessed-the-wind/"
"Attack on Titan The Final Chapters: Special 2 (2023)","https://letterboxd.com/film/attack-on-titan-the-final-chapters-special-2/"
"The Weekend Away (2022)","https://letterboxd.com/film/the-weekend-away/"
"Polyester (1981)","https://letterboxd.com/film/polyester/"
"Kiss Me Deadly (1955)","https://letterboxd.com/film/kiss-me-deadly/"
"Charlie Wilson's War (2007)","https://letterboxd.com/film/charlie-wilsons-war/"
"They Came Together (2014)","https://letterboxd.com/film/they-came-together/"
"The Summit of the Gods (2021)","https://letterboxd.com/film/the-summit-of-the-gods/"
"How to Steal a Million (1966)","https://letterboxd.com/film/how-to-steal-a-million/"
"Summer of Sam (1999)","https://letterboxd.com/film/summer-of-sam/"
"Cobra (1986)","https://letterboxd.com/film/cobra-1986/"
"Quiet on Set: The Dark Side of Kids TV (2024)","https://letterboxd.com/film/quiet-on-set-the-dark-side-of-kids-tv/"
"Cinderella III: A Twist in Time (2007)","https://letterboxd.com/film/cinderella-iii-a-twist-in-time/"
"The Rocketeer (1991)","https://letterboxd.com/film/the-rocketeer/"
"The Day of the Beast (1995)","https://letterboxd.com/film/the-day-of-the-beast/"
"O.J.: Made in America (2016)","https://letterboxd.com/film/oj-made-in-america/"
"In This Corner of the World (2016)","https://letterboxd.com/film/in-this-corner-of-the-world/"
"The Rover (2014)","https://letterboxd.com/film/the-rover/"
"jeen-yuhs: A Kanye Trilogy (2022)","https://letterboxd.com/film/jeen-yuhs-a-kanye-trilogy/"
"The Rescuers Down Under (1990)","https://letterboxd.com/film/the-rescuers-down-under/"
"Life After Beth (2014)","https://letterboxd.com/film/life-after-beth-2014/"
"Dragon Ball Super: Super Hero (2022)","https://letterboxd.com/film/dragon-ball-super-super-hero/"
"Red Lights (2012)","https://letterboxd.com/film/red-lights-2012/"
"Till Death (2021)","https://letterboxd.com/film/till-death-2021/"
"Flamin' Hot (2023)","https://letterboxd.com/film/flamin-hot/"
"The Manchurian Candidate (2004)","https://letterboxd.com/film/the-manchurian-candidate-2004/"
"Once Upon a Time in Mexico (2003)","https://letterboxd.com/film/once-upon-a-time-in-mexico/"
"You Again (2010)","https://letterboxd.com/film/you-again/"
"Now and Then (1995)","https://letterboxd.com/film/now-and-then/"
"Private Life (2018)","https://letterboxd.com/film/private-life-2018/"
"Last Shift (2014)","https://letterboxd.com/film/last-shift/"
"Synchronic (2019)","https://letterboxd.com/film/synchronic/"
"Throw Away Your Books, Rally in the Streets (1971)","https://letterboxd.com/film/throw-away-your-books-rally-in-the-streets/"
"Beethoven (1992)","https://letterboxd.com/film/beethoven/"
"The Chronicles of Riddick (2004)","https://letterboxd.com/film/the-chronicles-of-riddick/"
"Om Shanti Om (2007)","https://letterboxd.com/film/om-shanti-om/"
"He Got Game (1998)","https://letterboxd.com/film/he-got-game/"
"Brain Damage (1988)","https://letterboxd.com/film/brain-damage/"
"Locked (2025)","https://letterboxd.com/film/locked-2025/"
"Like Someone in Love (2012)","https://letterboxd.com/film/like-someone-in-love/"
"Don't Worry, He Won't Get Far on Foot (2018)","https://letterboxd.com/film/dont-worry-he-wont-get-far-on-foot/"
"Paris, 13th District (2021)","https://letterboxd.com/film/paris-13th-district/"
"Black Mirror: Men Against Fire (2016)","https://letterboxd.com/film/black-mirror-men-against-fire/"
"Mr. Harrigan's Phone (2022)","https://letterboxd.com/film/mr-harrigans-phone/"
"Faces (1968)","https://letterboxd.com/film/faces-1968/"
"Paranoid Park (2007)","https://letterboxd.com/film/paranoid-park/"
"Lovers Rock (2020)","https://letterboxd.com/film/lovers-rock-2020/"
"Perfect Strangers (2016)","https://letterboxd.com/film/perfect-strangers-2016/"
"Jiro Dreams of Sushi (2011)","https://letterboxd.com/film/jiro-dreams-of-sushi/"
"Gothika (2003)","https://letterboxd.com/film/gothika/"
"The Duellists (1977)","https://letterboxd.com/film/the-duellists/"
"The Rules of Attraction (2002)","https://letterboxd.com/film/the-rules-of-attraction/"
"Attack on Titan: THE LAST ATTACK (2024)","https://letterboxd.com/film/attack-on-titan-the-last-attack/"
"2 Guns (2013)","https://letterboxd.com/film/2-guns/"
"Maniac (1980)","https://letterboxd.com/film/maniac-1980/"
"21 Bridges (2019)","https://letterboxd.com/film/21-bridges/"
"Can't Hardly Wait (1998)","https://letterboxd.com/film/cant-hardly-wait/"
"Hypnotic (2023)","https://letterboxd.com/film/hypnotic-2023/"
"The Wrong Missy (2020)","https://letterboxd.com/film/the-wrong-missy/"
"47 Ronin (2013)","https://letterboxd.com/film/47-ronin-2013/"
"Babette's Feast (1987)","https://letterboxd.com/film/babettes-feast/"
"Master Gardener (2022)","https://letterboxd.com/film/master-gardener/"
"The Long Good Friday (1980)","https://letterboxd.com/film/the-long-good-friday/"
"Drunken Master (1978)","https://letterboxd.com/film/drunken-master/"
"Tinker Bell and the Pirate Fairy (2014)","https://letterboxd.com/film/tinker-bell-and-the-pirate-fairy/"
"The Perfect Storm (2000)","https://letterboxd.com/film/the-perfect-storm/"
"Sister Act 2: Back in the Habit (1993)","https://letterboxd.com/film/sister-act-2-back-in-the-habit/"
"Jin-Roh: The Wolf Brigade (1999)","https://letterboxd.com/film/jin-roh-the-wolf-brigade/"
"The First Time (2012)","https://letterboxd.com/film/the-first-time-2012/"
"Superman III (1983)","https://letterboxd.com/film/superman-iii/"
"I Feel Pretty (2018)","https://letterboxd.com/film/i-feel-pretty/"
"The Girl with All the Gifts (2016)","https://letterboxd.com/film/the-girl-with-all-the-gifts/"
"The Highwaymen (2019)","https://letterboxd.com/film/the-highwaymen/"
"The Campaign (2012)","https://letterboxd.com/film/the-campaign/"
"The Monster Squad (1987)","https://letterboxd.com/film/the-monster-squad/"
"The Long Kiss Goodnight (1996)","https://letterboxd.com/film/the-long-kiss-goodnight/"
"Zookeeper (2011)","https://letterboxd.com/film/zookeeper/"
"Slow West (2015)","https://letterboxd.com/film/slow-west/"
"Ahsoka (2023)","https://letterboxd.com/film/ahsoka/"
"On the Basis of Sex (2018)","https://letterboxd.com/film/on-the-basis-of-sex/"
"Barking Dogs Never Bite (2000)","https://letterboxd.com/film/barking-dogs-never-bite/"
"Black God, White Devil (1964)","https://letterboxd.com/film/black-god-white-devil/"
"Forbidden Planet (1956)","https://letterboxd.com/film/forbidden-planet/"
"Songs from the Second Floor (2000)","https://letterboxd.com/film/songs-from-the-second-floor/"
"Val (2021)","https://letterboxd.com/film/val/"
"No Reservations (2007)","https://letterboxd.com/film/no-reservations/"
"Alone (2020)","https://letterboxd.com/film/alone-2020-1/"
"The Right Stuff (1983)","https://letterboxd.com/film/the-right-stuff/"
"Ruby Gillman, Teenage Kraken (2023)","https://letterboxd.com/film/ruby-gillman-teenage-kraken/"
"The Peasants (2023)","https://letterboxd.com/film/the-peasants-2023/"
"Shoot the Piano Player (1960)","https://letterboxd.com/film/shoot-the-piano-player/"
"The Nutcracker and the Four Realms (2018)","https://letterboxd.com/film/the-nutcracker-and-the-four-realms/"
"Demons (1971)","https://letterboxd.com/film/demons-1971/"
"American Murder: The Family Next Door (2020)","https://letterboxd.com/film/american-murder-the-family-next-door/"
"A River Runs Through It (1992)","https://letterboxd.com/film/a-river-runs-through-it/"
